812573	815829	204.75
812575	815829	205.87
812577	815829	207.04
812579	815829	208.27
812581	815829	209.53
812583	815829	210.65
812585	815829	211.80
812587	815829	212.99
812589	815829	214.23
812591	815829	215.51
812593	815829	216.80
812595	815829	218.23
812597	815829	219.64
812599	815829	220.88
811951	815831	70.71
811953	815831	66.11
811955	815831	61.58
811957	815831	57.19
811959	815831	53.06
811961	815831	49.36
811963	815831	46.21
811965	815831	43.56
811967	815831	41.30
811969	815831	39.35
811971	815831	37.63
811973	815831	36.13
811975	815831	34.82
811977	815831	33.70
811979	815831	32.77
811981	815831	32.02
811983	815831	31.43
811985	815831	31.00
811987	815831	30.71
811989	815831	30.55
811991	815831	30.50
811993	815831	30.54
811995	815831	30.66
811997	815831	30.86
811999	815831	31.12
812001	815831	31.42
812003	815831	31.74
812005	815831	32.08
812007	815831	32.44
812009	815831	32.81
812011	815831	33.19
812013	815831	33.60
812015	815831	34.01
812017	815831	34.44
812019	815831	34.88
812021	815831	35.35
812023	815831	35.81
812025	815831	36.27
812027	815831	36.73
812029	815831	37.20
812031	815831	37.69
812033	815831	38.20
812035	815831	38.72
812037	815831	39.23
812039	815831	39.72
812041	815831	40.21
812043	815831	40.67
812045	815831	41.14
812047	815831	41.59
812049	815831	42.01
812051	815831	42.50
812053	815831	43.01
812055	815831	43.48
812057	815831	43.93
812059	815831	44.33
812061	815831	44.85
812063	815831	45.43
812065	815831	45.99
812067	815831	46.50
812069	815831	46.99
812071	815831	47.49
812073	815831	48.01
812075	815831	48.58
812077	815831	49.15
812079	815831	49.68
812081	815831	50.08
812083	815831	50.58
812085	815831	51.08
812087	815831	51.55
812089	815831	52.01
812091	815831	52.57
812093	815831	53.25
812095	815831	53.96
812097	815831	54.55
812099	815831	55.10
812101	815831	55.59
812103	815831	56.01
812105	815831	56.45
812107	815831	56.88
812109	815831	57.29
812111	815831	57.65
812113	815831	57.97
812115	815831	58.22
812117	815831	58.55
812119	815831	58.96
812121	815831	59.41
812123	815831	59.92
812125	815831	60.45
812127	815831	61.05
812129	815831	61.60
812131	815831	62.09
812133	815831	62.59
812135	815831	63.05
812137	815831	63.49
812139	815831	63.94
812141	815831	64.33
812143	815831	64.79
812145	815831	65.23
812147	815831	65.63
812149	815831	66.02
812151	815831	66.47
812153	815831	67.03
812155	815831	67.60
812157	815831	68.08
812159	815831	68.57
812161	815831	69.02
812163	815831	69.42
812165	815831	69.75
812167	815831	70.05
812169	815831	70.43
812171	815831	70.80
812173	815831	71.15
812175	815831	71.48
812177	815831	71.77
812179	815831	72.04
812181	815831	72.43
812183	815831	72.92
812185	815831	73.46
812187	815831	73.99
812189	815831	74.52
812191	815831	75.02
812193	815831	75.50
812195	815831	76.03
812197	815831	76.73
812199	815831	77.46
812201	815831	78.11
812203	815831	78.83
812205	815831	79.59
812207	815831	80.44
812209	815831	81.48
812211	815831	82.28
812213	815831	83.19
812215	815831	84.16
812217	815831	85.22
812219	815831	86.16
812221	815831	87.06
812223	815831	87.96
812225	815831	88.92
812227	815831	89.97
812229	815831	91.02
812231	815831	92.09
812233	815831	93.18
812235	815831	94.14
812237	815831	95.02
812239	815831	95.87
812241	815831	96.72
812243	815831	97.69
812245	815831	98.55
812247	815831	99.42
812249	815831	100.27
812251	815831	101.29
812253	815831	102.40
812255	815831	103.68
812257	815831	104.77
812259	815831	105.75
812261	815831	106.62
812263	815831	107.39
812265	815831	108.05
812267	815831	108.67
812269	815831	109.23
812271	815831	109.79
812273	815831	110.24
812275	815831	110.73
812277	815831	111.16
812279	815831	111.68
812281	815831	112.21
812283	815831	112.84
812285	815831	113.44
812287	815831	113.96
812289	815831	114.55
812291	815831	115.15
812293	815831	115.72
812295	815831	116.09
812297	815831	116.29
812299	815831	116.30
812301	815831	116.13
812303	815831	115.88
812305	815831	115.75
812307	815831	115.87
812309	815831	116.23
812311	815831	116.69
812313	815831	117.30
812315	815831	117.92
812317	815831	118.54
812319	815831	119.32
812321	815831	120.33
812323	815831	121.70
812325	815831	123.02
812327	815831	124.32
812329	815831	125.69
812331	815831	126.82
812333	815831	127.81
812335	815831	128.81
812337	815831	130.02
812339	815831	131.27
812341	815831	132.38
812343	815831	133.29
812345	815831	133.94
812347	815831	134.29
812349	815831	134.41
812351	815831	134.42
812353	815831	134.44
812355	815831	134.63
812357	815831	135.12
812359	815831	135.81
812361	815831	136.65
812363	815831	137.62
812365	815831	138.66
812367	815831	139.69
812369	815831	140.56
812371	815831	141.23
812373	815831	141.90
812375	815831	142.59
812377	815831	143.19
812379	815831	143.74
812381	815831	144.19
812383	815831	144.75
812385	815831	145.37
812387	815831	146.17
812389	815831	147.16
812391	815831	148.19
812393	815831	149.16
812395	815831	150.08
812397	815831	150.95
812399	815831	151.71
812401	815831	152.36
812403	815831	153.09
812405	815831	153.81
812407	815831	154.35
812409	815831	154.80
812411	815831	155.09
812413	815831	155.37
812415	815831	155.76
812417	815831	156.14
812419	815831	156.55
812421	815831	157.21
812423	815831	157.91
812425	815831	158.80
812427	815831	159.74
812429	815831	160.57
812431	815831	161.29
812433	815831	161.97
812435	815831	162.65
812437	815831	163.36
812439	815831	164.11
812441	815831	164.95
812443	815831	165.79
812445	815831	166.61
812447	815831	167.30
812449	815831	167.95
812451	815831	168.60
812453	815831	169.41
812455	815831	170.10
812457	815831	170.72
812459	815831	171.18
812461	815831	171.63
812463	815831	172.04
812465	815831	172.47
812467	815831	173.02
812469	815831	173.55
812471	815831	173.91
812473	815831	174.18
812475	815831	174.52
812477	815831	174.79
812479	815831	174.95
812481	815831	175.04
812483	815831	175.20
812485	815831	175.56
812487	815831	176.18
812489	815831	176.82
812491	815831	177.37
812493	815831	177.71
812495	815831	177.94
812497	815831	178.17
812499	815831	178.51
812501	815831	178.79
812503	815831	179.06
812505	815831	179.35
812507	815831	179.68
812509	815831	180.09
812511	815831	180.49
812513	815831	181.01
812515	815831	181.57
812517	815831	182.10
812519	815831	182.67
812521	815831	183.17
812523	815831	183.74
812525	815831	184.28
812527	815831	184.98
812529	815831	185.70
812531	815831	186.30
812533	815831	187.02
812535	815831	187.76
812537	815831	188.39
812539	815831	189.00
812541	815831	189.75
812543	815831	190.62
812545	815831	191.61
812547	815831	192.41
812549	815831	193.10
812551	815831	193.76
812553	815831	194.61
812555	815831	195.76
812557	815831	196.89
812559	815831	197.93
812561	815831	198.87
812563	815831	199.82
812565	815831	200.65
812567	815831	201.47
812569	815831	202.30
812571	815831	203.29
812573	815831	204.28
812575	815831	205.38
812577	815831	206.54
812579	815831	207.85
812581	815831	209.10
812583	815831	210.25
812585	815831	211.41
812587	815831	212.58
812589	815831	213.91
812591	815831	215.19
812593	815831	216.47
812595	815831	217.93
812597	815831	219.35
812599	815831	220.59
811951	815833	69.79
811953	815833	65.13
811955	815833	60.52
811957	815833	56.00
811959	815833	51.74
811961	815833	47.96
811963	815833	44.89
811965	815833	42.38
811967	815833	40.27
811969	815833	38.43
811971	815833	36.81
811973	815833	35.39
811975	815833	34.16
811977	815833	33.12
811979	815833	32.27
811981	815833	31.59
811983	815833	31.07
811985	815833	30.72
811987	815833	30.50
811989	815833	30.40
811991	815833	30.41
811993	815833	30.51
811995	815833	30.69
811997	815833	30.94
811999	815833	31.24
812001	815833	31.57
812003	815833	31.91
812005	815833	32.26
812007	815833	32.62
812009	815833	32.98
812011	815833	33.38
812013	815833	33.80
812015	815833	34.21
812017	815833	34.64
812019	815833	35.10
812021	815833	35.57
812023	815833	36.03
812025	815833	36.47
812027	815833	36.92
812029	815833	37.39
812031	815833	37.87
812033	815833	38.38
812035	815833	38.88
812037	815833	39.38
812039	815833	39.86
812041	815833	40.33
812043	815833	40.80
812045	815833	41.26
812047	815833	41.69
812049	815833	42.09
812051	815833	42.64
812053	815833	43.19
812055	815833	43.67
812057	815833	44.06
812059	815833	44.51
812061	815833	45.00
812063	815833	45.50
812065	815833	45.99
812067	815833	46.47
812069	815833	46.95
812071	815833	47.46
812073	815833	48.01
812075	815833	48.64
812077	815833	49.29
812079	815833	49.90
812081	815833	50.32
812083	815833	50.78
812085	815833	51.26
812087	815833	51.70
812089	815833	52.09
812091	815833	52.67
812093	815833	53.32
812095	815833	54.00
812097	815833	54.63
812099	815833	55.22
812101	815833	55.71
812103	815833	56.07
812105	815833	56.54
812107	815833	57.00
812109	815833	57.42
812111	815833	57.78
812113	815833	58.04
812115	815833	58.37
812117	815833	58.75
812119	815833	59.18
812121	815833	59.65
812123	815833	60.14
812125	815833	60.78
812127	815833	61.44
812129	815833	61.98
812131	815833	62.45
812133	815833	62.91
812135	815833	63.32
812137	815833	63.71
812139	815833	64.09
812141	815833	64.59
812143	815833	65.10
812145	815833	65.58
812147	815833	65.99
812149	815833	66.38
